STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,ind_type,Individual type,indic_is,Information society indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IT,Italy,2021,,3.66,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IT,Italy,2022,,2.67,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,IT,Italy,2023,,2.88,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LT,Lithuania,2020,,2.52,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LT,Lithuania,2021,,4.11,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LT,Lithuania,2022,,3.86,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LT,Lithuania,2023,,4.18,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LU,Luxembourg,2020,,11.00,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LU,Luxembourg,2021,,14.61,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LU,Luxembourg,2022,,13.08,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LU,Luxembourg,2023,,14.05,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LV,Latvia,2020,,6.31,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LV,Latvia,2021,,11.95,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LV,Latvia,2022,,4.30,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,LV,Latvia,2023,,4.72,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,ME,Montenegro,2020,,0.66,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,ME,Montenegro,2021,,1.10,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,ME,Montenegro,2022,,0.67,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,ME,Montenegro,2023,,0.84,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,MK,North Macedonia,2020,,0.76,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,MK,North Macedonia,2021,,0.49,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,MT,Malta,2020,,12.86,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,MT,Malta,2021,,14.75,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,MT,Malta,2022,,15.98,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,MT,Malta,2023,,16.71,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,NL,Netherlands,2020,,16.51,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,NL,Netherlands,2021,,16.86,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,NL,Netherlands,2022,,16.31,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,NL,Netherlands,2023,,16.65,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,NO,Norway,2020,,11.66,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,NO,Norway,2021,,20.15,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,NO,Norway,2022,,18.21,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,NO,Norway,2023,,18.48,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,PL,Poland,2020,,4.13,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,PL,Poland,2021,,4.74,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,PL,Poland,2022,,4.44,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,PL,Poland,2023,,5.02,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,PT,Portugal,2020,,4.95,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,PT,Portugal,2021,,4.68,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,PT,Portugal,2022,,4.91,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,PT,Portugal,2023,,5.48,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,RO,Romania,2020,,1.37,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,RO,Romania,2021,,1.71,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,RO,Romania,2022,,1.85,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,RO,Romania,2023,,2.06,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,RS,Serbia,2020,,0.08,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,RS,Serbia,2021,,0.70,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,RS,Serbia,2022,,0.62,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,RS,Serbia,2023,,0.72,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SE,Sweden,2020,,10.26,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SE,Sweden,2021,,12.38,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SE,Sweden,2022,,5.59,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SE,Sweden,2023,,7.54,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SI,Slovenia,2020,,6.73,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SI,Slovenia,2021,,7.25,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SI,Slovenia,2022,,4.63,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SI,Slovenia,2023,,4.71,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SK,Slovakia,2020,,3.37,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SK,Slovakia,2021,,6.92,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SK,Slovakia,2022,,6.66,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BSOFTS,Online purchases (3 months): computer or other software as downloads including upgrades,PC_IND,Percentage of individuals,SK,Slovakia,2023,,7.27,,,,,
