Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","16","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","101.61","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","83.32","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","83.76","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","5.31","E","Estimated value",""
"FBS","Food Balances (2010-)","826","United Kingdom of Great Britain and Northern Ireland","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","231.93","E","Estimated value",""
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","142.45","E","Estimated value",""
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","11.14","E","Estimated value",""
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","9.76","E","Estimated value",""
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","68.08","E","Estimated value",""
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","50.34","E","Estimated value",""
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","12.31","E","Estimated value",""
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.2","E","Estimated value",""
"FBS","Food Balances (2010-)","834","United Republic of Tanzania","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","35.59","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","127.31","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","66.01","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","21.03","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","181.57","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","86.49","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","122.46","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","6.48","E","Estimated value",""
"FBS","Food Balances (2010-)","840","United States of America","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","228.7","E","Estimated value",""
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","169","E","Estimated value",""
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","50.07","E","Estimated value",""
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","14.9","E","Estimated value",""
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","96.16","E","Estimated value",""
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","70.06","E","Estimated value",""
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","65.92","E","Estimated value",""
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","5.42","E","Estimated value",""
"FBS","Food Balances (2010-)","858","Uruguay","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","213.27","E","Estimated value",""
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","172.98","E","Estimated value",""
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","22.67","E","Estimated value",""
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","9.44","E","Estimated value",""
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","109.49","E","Estimated value",""
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","13.82","E","Estimated value",""
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","45.16","E","Estimated value",""
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","6.2","E","Estimated value",""
"FBS","Food Balances (2010-)","860","Uzbekistan","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","271.2","E","Estimated value",""
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","175.06","E","Estimated value",""
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","15.84","E","Estimated value",""
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","10.81","E","Estimated value",""
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","138.75","E","Estimated value",""
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","5.21","E","Estimated value",""
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","37","E","Estimated value",""
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.18","E","Estimated value",""
"FBS","Food Balances (2010-)","548","Vanuatu","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","24.49","E","Estimated value",""
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","153.7","E","Estimated value",""
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","32.16","E","Estimated value",""
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","21.39","E","Estimated value",""
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","95.67","E","Estimated value",""
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","20.89","E","Estimated value",""
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","40.14","E","Estimated value",""
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.26","E","Estimated value",""
"FBS","Food Balances (2010-)","862","Venezuela (Bolivarian Republic of)","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","123","E","Estimated value",""
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","252.74","E","Estimated value",""
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","32.47","E","Estimated value",""
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","4.55","E","Estimated value",""
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","87.69","E","Estimated value",""
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","41.66","E","Estimated value",""
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","58.26","E","Estimated value",""
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","2.27","E","Estimated value",""
"FBS","Food Balances (2010-)","704","Viet Nam","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","41.08","E","Estimated value",""
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","151.19","E","Estimated value",""
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","23.13","E","Estimated value",""
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","4.52","E","Estimated value",""
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","29.48","E","Estimated value",""
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","0","E","Estimated value",""
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","14.18","E","Estimated value",""
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.7","E","Estimated value",""
"FBS","Food Balances (2010-)","887","Yemen","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","24.54","E","Estimated value",""
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","114.2","E","Estimated value",""
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","12.85","E","Estimated value",""
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","8.91","E","Estimated value",""
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","4.59","E","Estimated value",""
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","29.12","E","Estimated value",""
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","17.98","E","Estimated value",""
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.57","E","Estimated value",""
"FBS","Food Balances (2010-)","894","Zambia","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","7.3","E","Estimated value",""
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","122.5","E","Estimated value",""
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","25.88","E","Estimated value",""
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","14.34","E","Estimated value",""
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","42.57","E","Estimated value",""
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","25.61","E","Estimated value",""
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","57.99","E","Estimated value",""
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.81","E","Estimated value",""
"FBS","Food Balances (2010-)","716","Zimbabwe","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","28.33","E","Estimated value",""
